trial,ID,filename,Category,Valence,val_bin,condition
1,7195,7195.jpg,Objects,3.78,4-Mar,TONE
2,2341,2341.jpg,Landscapes,7.04,8-Jul,FEEL
3,3022,3022.jpg,Objects,5.93,6-May,FEEL
4,7018,7018.jpg,Objects,4.06,5-Apr,FEEL
5,9417,9417.jpg,Animals,2.57,3-Feb,FEEL
6,1590,1590.jpg,People,8.02,9-Aug,TONE
7,2594,2594.jpg,Objects,6.37,7-Jun,TONE
8,9941,9941.jpg,Faces,1.65,2-Jan,TONE
